1:>NC_043957.1 Sphaeramia orbicularis chromosome 1, fSphaOr1.1, whole genome shotgun sequence
16219757:>NW_021941444.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16227722:>NW_021941445.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16228374:>NW_021941446.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16229023:>NW_021941447.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16229670:>NW_021941448.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16230314:>NW_021941449.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16230969:>NW_021941450.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16238439:>NW_021941451.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16239073:>NW_021941452.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16246516:>NW_021941453.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16247147:>NW_021941454.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16254501:>NW_021941455.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16255131:>NW_021941456.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16255761:>NW_021941457.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16256389:>NW_021941458.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16263512:>NW_021941459.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16270584:>NW_021941460.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16271213:>NW_021941461.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16278036:>NW_021941462.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16278664:>NW_021941463.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16285397:>NW_021941464.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16292045:>NW_021941465.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16292671:>NW_021941466.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16293297:>NW_021941467.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16293922:>NW_021941468.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16294542:>NW_021941469.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16295158:>NW_021941470.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16301731:>NW_021941471.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16302341:>NW_021941472.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16302946:>NW_021941473.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16303543:>NW_021941474.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16310118:>NW_021941475.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16310701:>NW_021941476.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16311293:>NW_021941477.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16311871:>NW_021941478.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16312449:>NW_021941479.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16313015:>NW_021941480.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16313579:>NW_021941481.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16314140:>NW_021941482.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16314699:>NW_021941483.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16315247:>NW_021941484.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16315800:>NW_021941485.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16316343:>NW_021941486.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16322677:>NW_021941487.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16323207:>NW_021941488.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16323737:>NW_021941489.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16324257:>NW_021941490.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16324776:>NW_021941491.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16325288:>NW_021941492.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16325796:>NW_021941493.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16326299:>NW_021941494.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16326798:>NW_021941495.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16332929:>NW_021941496.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16333414:>NW_021941497.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16333892:>NW_021941498.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16334368:>NW_021941499.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16334835:>NW_021941500.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16335295:>NW_021941501.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16335756:>NW_021941502.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16336209:>NW_021941503.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16336647:>NW_021941504.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16342711:>NW_021941505.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16343144:>NW_021941506.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16343579:>NW_021941507.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16344014:>NW_021941508.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16349786:>NW_021941509.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16350201:>NW_021941510.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16350611:>NW_021941511.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16351019:>NW_021941512.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16351423:>NW_021941513.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16357196:>NW_021941514.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16357583:>NW_021941515.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16357967:>NW_021941516.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16358351:>NW_021941517.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16358731:>NW_021941518.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16359109:>NW_021941519.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16364839:>NW_021941520.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16365207:>NW_021941521.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16365575:>NW_021941522.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16365941:>NW_021941523.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16366303:>NW_021941524.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16366661:>NW_021941525.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16372370:>NW_021941526.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16372724:>NW_021941527.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16373080:>NW_021941528.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16373436:>NW_021941529.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16373777:>NW_021941530.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16379417:>NW_021941531.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16379754:>NW_021941532.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16380089:>NW_021941533.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16380430:>NW_021941534.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16380760:>NW_021941535.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16381087:>NW_021941536.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16381411:>NW_021941537.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16381734:>NW_021941538.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16387359:>NW_021941539.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16387682:>NW_021941540.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16387991:>NW_021941541.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16388301:>NW_021941542.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16388608:>NW_021941543.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16394247:>NW_021941544.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16394552:>NW_021941545.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16394854:>NW_021941546.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16395153:>NW_021941547.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16395449:>NW_021941548.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16395746:>NW_021941549.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16396043:>NW_021941550.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16396339:>NW_021941551.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16401781:>NW_021941552.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16402072:>NW_021941553.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16402364:>NW_021941554.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16402652:>NW_021941555.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16402936:>NW_021941556.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16403220:>NW_021941557.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16403500:>NW_021941558.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16408912:>NW_021941559.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16409189:>NW_021941560.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16409460:>NW_021941561.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16409730:>NW_021941562.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16409993:>NW_021941563.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16410254:>NW_021941564.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16410511:>NW_021941565.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16410665:>NW_021941566.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16410681:>NW_021941567.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16410696:>NW_021941568.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16415937:>NW_021941569.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16421009:>NW_021941570.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16426083:>NW_021941571.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16430920:>NW_021941572.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16435749:>NW_021941573.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16440533:>NW_021941574.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16445227:>NW_021941575.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16449742:>NW_021941576.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16454264:>NW_021941577.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16458686:>NW_021941578.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16463060:>NW_021941579.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16467435:>NW_021941580.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16471781:>NW_021941581.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16476080:>NW_021941582.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16480357:>NW_021941583.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16484616:>NW_021941584.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16488876:>NW_021941585.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16493110:>NW_021941586.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16497219:>NW_021941587.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16501305:>NW_021941588.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16505381:>NW_021941589.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16509428:>NW_021941590.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16513243:>NW_021941591.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16516967:>NW_021941592.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16520708:>NW_021941593.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16524423:>NW_021941594.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16528092:>NW_021941595.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16531713:>NW_021941596.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16535281:>NW_021941597.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16538832:>NW_021941598.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16542389:>NW_021941599.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16545894:>NW_021941600.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16549338:>NW_021941601.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16552591:>NW_021941602.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16555851:>NW_021941603.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16559070:>NW_021941604.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16562232:>NW_021941605.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16565379:>NW_021941606.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16568494:>NW_021941607.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16571622:>NW_021941608.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16574715:>NW_021941609.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16577781:>NW_021941610.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16580819:>NW_021941611.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16583863:>NW_021941612.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16586647:>NW_021941613.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16589425:>NW_021941614.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16592219:>NW_021941615.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16594995:>NW_021941616.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16597726:>NW_021941617.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16600444:>NW_021941618.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16603058:>NW_021941619.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16605605:>NW_021941620.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16608137:>NW_021941621.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16610657:>NW_021941622.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16613144:>NW_021941623.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16615590:>NW_021941624.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16617963:>NW_021941625.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16620350:>NW_021941626.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16622665:>NW_021941627.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16624954:>NW_021941628.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16627219:>NW_021941629.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16629463:>NW_021941630.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16631641:>NW_021941631.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16633811:>NW_021941632.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16635934:>NW_021941633.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16638021:>NW_021941634.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16640080:>NW_021941635.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16642154:>NW_021941636.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16644195:>NW_021941637.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16646182:>NW_021941638.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16648144:>NW_021941639.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16650107:>NW_021941640.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16652042:>NW_021941641.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
16653956:>NW_021941642.1 Sphaeramia orbicularis unplaced genomic scaffold, fSphaOr1.1, whole genome shotgun sequence
